ST Customer,Dispensary Name,Street Address,City,Zip Code,County,BLS Region,License Number
Revolution,Mission - Norridge,4113 N Harlem Ave,Norridge,60706,Cook,Chicago-Naperville-Elgin,284000147
Timeless Select,BLOC - Avondale,3545 N Kedzie Ave,Chicago,60618,Cook,Chicago-Naperville-Elgin,284000278
Timeless Select,BLOC - Berwyn,7122 Ogden Ave,Berwyn,60402,Cook,Chicago-Naperville-Elgin,284000343
Timeless Select,NuEra - Dekalb,818 W Lincoln Hwy Ste 7,DeKalb,60115,DeKalb,Chicago-Naperville-Elgin,284000201
Timeless Select,NuEra - East Dubuque,20170 US Highway 20 W,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000211
Revolution,Market 96 - Chicago,529 S Wells St Ste 100,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000237
Revolution,Market 96 - Owego,1144 Douglas Rd.,Oswego,60543,Kendall,Chicago-Naperville-Elgin,284000238
Cannect Wellness,Thrive - Metropolis,1551 E. 5th St.,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000122
Drecisco Farms,BLOC - Metropolis,2125 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000340
Drecisco Farms,Dispensary 33 - Clark,5001 N Clark St,Chicago,60640,Cook,Chicago-Naperville-Elgin,280000012
Drecisco Farms,Dispensary 33 - Fulton Market,1152 W. Randolph,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000073
Drecisco Farms,Namaste Wellness - Hodgkins,6119 East Ave A,Hodgkins,60525,Cook,Chicago-Naperville-Elgin,284000279
Drecisco Farms,Snap Canna - Elk Grove Vilage,840 E. Higgins Rd.,Elk Grove Village,60007,Cook,Chicago-Naperville-Elgin,284000222
Drecisco Farms,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
Drecisco Farms,Spark'd - South Loop,2114 S Wabash Ave,Chicago,60616,Cook,Chicago-Naperville-Elgin,284000192
Drecisco Farms,Spark'd - Wicker Park,1212 N Ashland Ave,Chicago,60622,Cook,Chicago-Naperville-Elgin,284000193
Drecisco Farms,Spark'd - Winthrop Harbor,935 Sheridan Rd,Winthrop Harbor,60096,Lake,Chicago-Naperville-Elgin,284000272
Drecisco Farms,Thrive - Anna,87 Richview Drive,Anna,62906,Union,South Illinois Nonmetropolitan,280000036
Drecisco Farms,Thrive - Harrisburg,105 N Veterans Drive,Harrisburg,62946,Saline,South Illinois Nonmetropolitan,280000031
Drecisco Farms,Thrive - Metropolis,1551 E. 5th St.,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000122
KANHA,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
KANHA,Dutchess Cannabis - Oak Park,1132 Lake St,Oak Park,60301,Cook,Chicago-Naperville-Elgin,28000041
KANHA,Perception - Chicago,7000 N Clark St,Chicago,60626,Cook,Chicago-Naperville-Elgin,284000297
KANHA,Planet 13 - Waukegan,4000 Northpoint Blvd,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000162
KANHA,Be. - Blue Island,12720 Western Ave,Blue Island,60406,Cook,Chicago-Naperville-Elgin,284000245
KANHA,Be. - Oak Forest,5940 159th St,Oak Forest,60452,Cook,Chicago-Naperville-Elgin,284000246
KANHA,Hatch - Addison,1433 W Fullerton Ave Ste C,Addison,60101,DuPage,Chicago-Naperville-Elgin,280000038
KANHA,Nirvana - Lake Zurich,676 S Rand Rd,Zake Zurich,60047,Lake,Chicago-Naperville-Elgin,284000251
KANHA,Nirvana - Palatine,333 East Lake Cook Rd,Palatine,60074,Cook,Chicago-Naperville-Elgin,284000250
KANHA,NuEra - East Peoria,504 Riverside Dr,East Peoria,61611,Tazewell,Peoria,280000036
KANHA,NuEra - Pekin,3249 Court St.,Pekin,61554,Tazewell,Peoria,284000116
KANHA,NuEra - Urbana,105 E University Ave,Urbana,61801,Champaign,Champaign-Urbana,280000046
KANHA,Windy City Cannabis - Highwood,260 Green Bay Rd.,Highwood,60040,Lake,Chicago-Naperville-Elgin,284000100
Revolution,Consume - Antioch,471 Main St,Antioch,60002,Lake,Chicago-Naperville-Elgin,284000294
Revolution,Consume - Carbondale,201 E. Main Street,Carbondale,62901,Jackson,Carbondale-Marion,284000058
Revolution,Consume - Chicago,6428 N Milwaukee Ave,Chicago,60631,Cook,Chicago-Naperville-Elgin,280000047
Revolution,Consume - Marion,8195 Express Dr,Marion,62959,Marion,East Central IL Nonmetropolitan,280000001
Revolution,Consume - Oakbrook Terrace,1S130 Summit Ave.,Oakbrook Terrace,60181,DuPage,Chicago-Naperville-Elgin,284000070
Revolution,Consume - St. Charles,584 S Randall Rd.,St Charles,60174,Kane,Chicago-Naperville-Elgin,284000295
Revolution,Namaste Wellness - Hodgkins,6119 East Ave A,Hodgkins,60525,Cook,Chicago-Naperville-Elgin,284000279
Revolution,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
Revolution,Revolution - Moline,4301 44th Ave,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000174
Revolution,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
Sol Canna,Zen Leaf - Greektown,222 S Halsted St,Chicago,60661,Cook,Chicago-Naperville-Elgin,284000107
Sol Canna,Zen Leaf - Naperville,"1516 N. Naper Blvd, Spc 100",Naperville,60563,DuPage,Chicago-Naperville-Elgin,284000078
Sol Canna,Zen Leaf - Pilsen,1301 S Western Ave,Chicago,60608,Cook,Chicago-Naperville-Elgin,280000051
Sol Canna,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
Curaleaf,Curaleaf - Justice,8340 S Roberts Rd,Justice,60458,Cook,Chicago-Naperville-Elgin,280000021
Curaleaf,Curaleaf - Lincoln Park,923 W. Weed St.,Chicago,60642,Cook,Chicago-Naperville-Elgin,284000089
Curaleaf,Ivy Hall - Bolingbrook,361 S Bolingbrook Dr,Bolingbrook,60440,Will,Chicago-Naperville-Elgin,284000183
Curaleaf,Ivy Hall - Crystal Lake,501 Pingree Rd.,Crystal Lake,60014,McHenry,Chicago-Naperville-Elgin,284000313
Curaleaf,Ivy Hall - Damen,1720 N Damen Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000232
Curaleaf,Ivy Hall - Logan Square,3115 W Armitage Ave,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000184
Curaleaf,Ivy Hall - Montgomery,1970 Caterpillar Dr,Montgomery,60538,Kane,Chicago-Naperville-Elgin,284000181
Curaleaf,Ivy Hall - Streamwood,630 S Sutton Rd,Streamwood,60107,Cook,Chicago-Naperville-Elgin,284000141
Curaleaf,Ivy Hall - Waukegan,996 S Waukegan Rd.,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000180
Curaleaf,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
Curaleaf,Zen Leaf - Pilsen,1301 S Western Ave,Chicago,60608,Cook,Chicago-Naperville-Elgin,280000051
Elevated Cannabis,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
KANHA,Aces Dispensary - Plainfield,12627 S Route 59,Plainfield,60585,Will,Chicago-Naperville-Elgin,284000198
KANHA,Ivy Hall - Bolingbrook,361 S Bolingbrook Dr,Bolingbrook,60440,Will,Chicago-Naperville-Elgin,284000183
KANHA,Ivy Hall - Crystal Lake,501 Pingree Rd.,Crystal Lake,60014,McHenry,Chicago-Naperville-Elgin,284000313
KANHA,Ivy Hall - Damen,1720 N Damen Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000232
KANHA,Ivy Hall - Glendale Heights,2130 Bloomingdale Rd Unit B,Glendale Heights,60139,DuPage,Chicago-Naperville-Elgin,284000182
KANHA,Ivy Hall - Logan Square,3115 W Armitage Ave,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000184
KANHA,Ivy Hall - Montgomery,1970 Caterpillar Dr,Montgomery,60538,Kane,Chicago-Naperville-Elgin,284000181
KANHA,Tree Haus - Diamond,2910 E. Division St,Diamond,60416,Will,Chicago-Naperville-Elgin,284000161
KANHA,Windy City Cannabis - Litchfield,719 W Union Ave,Litchfield,62056,Montgomery,West Central Illinois Nonmetropolitan,280000052
KANHA,Windy City Cannabis - Macomb,518 W Jackson St,Macomb,61455,McDonough,West Central Illinois Nonmetropolitan,284000112
KANHA,Ivy Hall - Edwardsville,6197 Old Alton Edwardsville Rd,Edwardsville,62025,Madison,"St. Louis, MO",284000302
KANHA,Ivy Hall - Peoria,3929 W. War Memorial Dr,Peoria,61615,Peoria,Peoria,284000230
KANHA,Ivy Hall - Streamwood,630 S Sutton Rd,Streamwood,60107,Cook,Chicago-Naperville-Elgin,284000141
KANHA,Ivy Hall - Waukegan,996 S Waukegan Rd.,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000180
KANHA,Tru Essence - Arlington Heights,792 E Rand Rd.,Arlington Heights,60004,Cook,Chicago-Naperville-Elgin,284000204
KANHA,Windy City Cannabis - Carpentersville,125 S Western Ave,Carpentersville,60110,Kane,Chicago-Naperville-Elgin,284000111
KANHA,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
Revolution,Nirvana - Chicago,2301 W Lawrence Ave,Chicago,60625,Cook,Chicago-Naperville-Elgin,284000252
Revolution,Nirvana - Lake Zurich,676 S Rand Rd,Zake Zurich,60047,Lake,Chicago-Naperville-Elgin,284000251
Revolution,Nirvana - Mt. Carmel,825 Chestnut St,Mount Carmel,62863,Wabash,South Illinois Nonmetropolitan,284000255
Revolution,Nirvana - Palatine,333 East Lake Cook Rd,Palatine,60074,Cook,Chicago-Naperville-Elgin,284000250
Revolution,Revolution - Normal,1609 Northbrook Dr,Normal,61761,McLean,Bloomington,284000221
Revolution,Revolution - Schaumburg,820 E. Golf Rd.,Schaumburg,60173,Cook,Chicago-Naperville-Elgin,284000123
Six Labs,Nirvana - Mt. Carmel,825 Chestnut St,Mount Carmel,62863,Wabash,South Illinois Nonmetropolitan,284000255
Six Labs,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Six Labs,High Profile - Martinsville,3001 N York St.,Martinsville,62442,Clark,East Central IL Nonmetropolitan,284000305
Six Labs,High Profile - Springfield,4211 Conestoga Dr,Springfield,62711,Sangamon,Springfield,284000178
Sol Canna,Zen Leaf - Prospect Heights,1434 N Rand Rd.,Prospect Heights,60070,Cook,Chicago-Naperville-Elgin,284000081
Sol Canna,Zen Leaf - St. Charles,3691 E. Main St.,Saint Charles,60174,Kane,Chicago-Naperville-Elgin,280000020
Timeless Select,Tree Haus - Diamond,2910 E. Division St,Diamond,60416,Will,Chicago-Naperville-Elgin,284000161
Timeless Select,Cannabist - Villa Park,133 Roosevelt Rd.,Villa Park,60181,DuPage,Chicago-Naperville-Elgin,284000065
Timeless Select,Curaleaf - Justice,8340 S Roberts Rd,Justice,60458,Cook,Chicago-Naperville-Elgin,280000021
Timeless Select,Curaleaf - Melrose Park,1413 West North Ave.,Melrose Park,60160,Cook,Chicago-Naperville-Elgin,284000091
Timeless Select,Curaleaf - Morris,2400 W US Route 6,Morris,60450,Grundy,Chicago-Naperville-Elgin,280000037
Timeless Select,Curaleaf - New Lenox,705 E Lincoln Hwy.,New Lenox,60451,Will,Chicago-Naperville-Elgin,280000017
Timeless Select,Curaleaf - Westmont,11 E. Ogden Ave.,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000117
Timeless Select,Curaleaf - Worth,11425 S Harlem Ave,Worth,60482,Cook,Chicago-Naperville-Elgin,280000023
Timeless Select,Village - Bucktown,1850 W Webster Ave,Chicago,60614,Cook,Chicago-Naperville-Elgin,284000208
Cannect Wellness,Bridge City - East Dubuque,122 Sinsinawa Ave,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000307
Cannect Wellness,Natures Treatment - Milan ,973 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,280000025
Curaleaf,AuraLight - Aurora,1350 N Orchard Rd,Aurora,60506,Kane,Chicago-Naperville-Elgin,284000190
Curaleaf,Curaleaf - New Lenox,705 E Lincoln Hwy.,New Lenox,60451,Will,Chicago-Naperville-Elgin,280000017
Curaleaf,Ivy Hall - Glendale Heights,2130 Bloomingdale Rd Unit B,Glendale Heights,60139,DuPage,Chicago-Naperville-Elgin,284000182
Curaleaf,Be. - Blue Island,12720 Western Ave,Blue Island,60406,Cook,Chicago-Naperville-Elgin,284000245
Curaleaf,Be. - Oak Forest,5940 159th St,Oak Forest,60452,Cook,Chicago-Naperville-Elgin,284000246
Curaleaf,Starbuds - Burbank,7844 S Cicero Ave,Burbank,60459,Cook,Chicago-Naperville-Elgin,284000285
Curaleaf,Starbuds - Hoffman Estates,5 E Golf Rd,Hoffman Estates,60169,Cook,Chicago-Naperville-Elgin,284000271
Curaleaf,Starbuds - Riverside,2704 Harlem Ave,Riverside,60546,Cook,Chicago-Naperville-Elgin,284000268
Curaleaf,Starbuds - Summit,5436 S Harlem Ave,Summit,60501,Cook,Chicago-Naperville-Elgin,284000358
Curaleaf,Starbuds - Westmont,101 W Ogden Ave,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000164
Curaleaf,Sunnyside - Chi-River North,436 N. Clark St.,Chicago,60654,Cook,Chicago-Naperville-Elgin,284000053
Curaleaf,Sunnyside - Elmwood Park,7955 W Grand Ave,Elmwood Park,60707,Peoria,Peoria,280000034
Drecisco Farms,Kanha, 1121 Hickox DR,Lincoln,62656,Logan,Peoria,
Drecisco Farms,Rise - Canton,3104 N Main St,Canton,61520,Fulton,West Central Illinois Nonmetropolitan,280000003
Drecisco Farms,Rise - Quincy,2703 Broadway St,Quincy,62301,Adams,West Central Illinois Nonmetropolitan,284000047
Drecisco Farms,Windy City Cannabis - Macomb,518 W Jackson St,Macomb,61455,McDonough,West Central Illinois Nonmetropolitan,284000112
Elevated Cannabis,Cloud9 - Edwardsville,2341 Plum St,Edwardsville,62025,Madison,"St. Louis, MO",284000304
KANHA,Ascend - Adams St,628 E Adams St,Springfield,62701,Sangamon,Springfield,280000029
KANHA,Ascend - Fairview Heights,114 Commerce Ln,Fairview Heights,62208,St. Clair,"St. Louis, MO",284000104
KANHA,Ascend - Horizon Dr.,3201 Horizon Dr.,Springfield,62703,Sangamon,Springfield,284000069
KANHA,Dispensary 33 - Clark,5001 N Clark St,Chicago,60640,Cook,Chicago-Naperville-Elgin,280000012
KANHA,BLOC - Metropolis,2125 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000340
KANHA,Green Releaf - Bourbonnais,1660 N State Route 50,Bourbonnais,60914,Kankakee,Kankakee,284000311
KANHA,Green Releaf - Villa Park,305 W North Ave,Villa Park,60181,DuPage,Chicago-Naperville-Elgin,284000148
KANHA,High Haven - Normal,106 Mall Dr,Normal,61761,McLean,Bloomington,284000332
Revolution,Emerald - Island Lake,660 E State Rd.,Island Lake,60042,Lake,Chicago-Naperville-Elgin,284000256
Revolution,Revolution - Mt Prospect,2015 E Euclid Ave,Mt Prospect,60056,Cook,Chicago-Naperville-Elgin,280000015
Revolution,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
Revolution,Grasshopper Club - South Loop,58 E Roosevelt Rd Fl 1,Chicago,60605,Cook,Chicago-Naperville-Elgin,284000188
Revolution,Mission - Calumet City,1330 Torrence Ave.,Calumet City,60409,Cook,Chicago-Naperville-Elgin,284000075
Revolution,Mission - Chicago,8554 S Commercial Ave,Chicago,60617,Cook,Chicago-Naperville-Elgin,280000053
Culinary,Cookies - Bloomington,1006 Jc Pkwy,Bloomington,61705,McLean,Bloomington,284000321
Curaleaf,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
Curaleaf,Bud and Ritas - Wadsworth,41509 N US Highway 41,Wadsworth,60083,Lake,Chicago-Naperville-Elgin,284000277
Revolution,Bisa Lina - Carol Stream,720 E North Ave,Carol Stream,60188,DuPage,Chicago-Naperville-Elgin,284000318
Six Labs,Cloud9 - Edwardsville,2341 Plum St,Edwardsville,62025,Madison,"St. Louis, MO",284000304
Six Labs,High Profile - Metropolis,1801 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000314
Timeless Select,NuEra - Champaign,102 E. Green St.,Champaign,61820,Champaign,Champaign-Urbana,284000115
Cannect Wellness,Herb Social - Lawrenceville,616 12th St.,Lawrenceville,62439,Lawrence,East Central IL Nonmetropolitan,284000172
Cannect Wellness,Nirvana - Mt. Carmel,825 Chestnut St,Mount Carmel,62863,Wabash,South Illinois Nonmetropolitan,284000255
Curaleaf,River Bluff - Roselle,1350 Lake St.,Roselle,60172,DuPage,Chicago-Naperville-Elgin,284000205
KANHA,Galaxy - Richton Park,22214 Governors Hwy,Richton Park,60471,Cook,Chicago-Naperville-Elgin,284000244
KANHA,Herb Social - Lawrenceville,616 12th St.,Lawrenceville,62439,Lawrence,East Central IL Nonmetropolitan,284000172
KANHA,High Haven - Elgin,15 Clock Tower Plz,Elgin,60120,Kane,Chicago-Naperville-Elgin,284000329
KANHA,Mission - Norridge,4113 N Harlem Ave,Norridge,60706,Cook,Chicago-Naperville-Elgin,284000147
KANHA,Dispensary 33 - Fulton Market,1152 W. Randolph,Chicago,60607,Cook,Chicago-Naperville-Elgin,284000073
KANHA,Earthmed - McHenry,1711 N Richmond Rd.,McHenry,60051,McHenry,Chicago-Naperville-Elgin,284000144
KANHA,Earthmed - Rosemont,10441 E. Touhy Ave.,Rosemont,60018,Cook,Chicago-Naperville-Elgin,284000082
KANHA,Natures Treatment - Galesburg,735 W. Main St.,Galesburg,61401,Knox,West Central Illinois Nonmetropolitan,284000054
KANHA,Phili - Bourbonnais,1300 Locke Dr.,Bourbonnais,60914,Kankakee,Kankakee,284000229
KANHA,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
KANHA,Revolution - Mt Prospect,2015 E Euclid Ave,Mt Prospect,60056,Cook,Chicago-Naperville-Elgin,280000015
KANHA,Revolution - Schaumburg,820 E. Golf Rd.,Schaumburg,60173,Cook,Chicago-Naperville-Elgin,284000123
KANHA,River Bluff - Roselle,1350 Lake St.,Roselle,60172,DuPage,Chicago-Naperville-Elgin,284000205
KANHA,Stash - Orland Hills,9545 167th St.,Orland Hills,60487,Cook,Chicago-Naperville-Elgin,284000281
KANHA,Stash - Peru,1320 38th St,Peru,61354,LaSalle,Northwest Illinois nonmetropolitan area,284000170
Revolution,Phili - Bourbonnais,1300 Locke Dr.,Bourbonnais,60914,Kankakee,Kankakee,284000229
Revolution,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
Revolution,Revolution - Moline,4301 44th Ave,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000174
Revolution,"DRECISCO FARMS, LLC",21906 W GRANT HWY,MARENGO,60152,McHenry,Chicago-Naperville-Elgin,CG00000042
Revolution,Revolution - Normal,1609 Northbrook Dr,Normal,61761,McLean,Bloomington,284000221
Revolution,Revolution - Schaumburg,820 E. Golf Rd.,Schaumburg,60173,Cook,Chicago-Naperville-Elgin,284000123
Timeless Select,Beyond Hello - Bloomington,118 Keaton Place,Bloomington,61704,McLean,Bloomington,284000085
Timeless Select,NuEra - East Peoria,504 Riverside Dr,East Peoria,61611,Tazewell,Peoria,280000036
Timeless Select,NuEra - Pekin,3249 Court St.,Pekin,61554,Tazewell,Peoria,284000116
Timeless Select,NuEra - Urbana,105 E University Ave,Urbana,61801,Champaign,Champaign-Urbana,280000046
Timeless Select,Cannabist - Chicago,4758 N Milwaukee Ave,Chicago,60630,Cook,Chicago-Naperville-Elgin,280000044
Timeless Select,Cannabist - Villa Park,133 Roosevelt Rd.,Villa Park,60181,DuPage,Chicago-Naperville-Elgin,284000065
Timeless Select,Zen Leaf - Greektown,222 S Halsted St,Chicago,60661,Cook,Chicago-Naperville-Elgin,284000107
Curaleaf,Beyond/Hello - Normal,501 W Northtown Rd,Normal,61761,McLean,Bloomington,280000045
Curaleaf,High Profile - Martinsville,3001 N York St.,Martinsville,62442,Clark,East Central IL Nonmetropolitan,284000305
Curaleaf,Ivy Hall - Edwardsville,6197 Old Alton Edwardsville Rd,Edwardsville,62025,Madison,"St. Louis, MO",284000302
Curaleaf,Kush21 - Jacksonville,1112 Veterans Dr,Jacksonville,62650,Morgan,West Central Illinois Nonmetropolitan,284000213
Curaleaf,Mystic Greenz - Decatur,5405 Indus. Dr.,Decatur,62522,Macon,Decatur,284000312
Curaleaf,Mystic Greenz - Lincoln,1120 Woodlawn Rd,Lincoln,62656,Logan,West Central Illinois Nonmetropolitan,284000212
Curaleaf,Natures Treatment - Milan ,973 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,280000025
Curaleaf,Noxx - East Peoria,300 S Main St,East Peoria,61611,Tazewell,Peoria,284000209
Curaleaf,NuEra - Champaign,102 E. Green St.,Champaign,61820,Champaign,Champaign-Urbana,284000115
Curaleaf,SHARE - Springfield,3600 S 6th Street Rd,Springfield,62703,Sangamon,Springfield,284000179
Curaleaf,The Dispensary - Champaign,1826 Glenn Park Dr,Champaign,61821,Champaign,Champaign-Urbana,284000216
Curaleaf,Zen Leaf - Aurora,740 IL Rte 59,Aurora,60504,DuPage,Chicago-Naperville-Elgin,284000068
Curaleaf,Zen Leaf - Greektown,222 S Halsted St,Chicago,60661,Cook,Chicago-Naperville-Elgin,284000107
Curaleaf,Zen Leaf - Naperville,"1516 N. Naper Blvd, Spc 100",Naperville,60563,DuPage,Chicago-Naperville-Elgin,284000078
Curaleaf,Zen Leaf - St. Charles,3691 E. Main St.,Saint Charles,60174,Kane,Chicago-Naperville-Elgin,280000020
Revolution,AuraLight - Aurora,1350 N Orchard Rd,Aurora,60506,Kane,Chicago-Naperville-Elgin,284000190
Revolution,NuEra - East Dubuque,20170 US Highway 20 W,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000211
Revolution,Revolution - Mt Prospect,2015 E Euclid Ave,Mt Prospect,60056,Cook,Chicago-Naperville-Elgin,280000015
Revolution,Windy City Cannabis - Carpentersville,125 S Western Ave,Carpentersville,60110,Kane,Chicago-Naperville-Elgin,284000111
Elevated Cannabis,Cloud9 - Edwardsville,2341 Plum St,Edwardsville,62025,Madison,"St. Louis, MO",284000304
KANHA,Beyond Hello - Bloomington,118 Keaton Place,Bloomington,61704,McLean,Bloomington,284000085
KANHA,Beyond Hello - Mississippi Ave,1401 Mississippi Ave. Ste. 17,Sauget,62201,St. Clair,"St. Louis, MO",284000079
KANHA,Beyond/Hello - Goose Lake,2021 Goose Lake Rd,Sauget,62206,St. Clair,"St. Louis, MO",280000043
KANHA,Beyond/Hello - Normal,501 W Northtown Rd,Normal,61761,McLean,Bloomington,280000045
KANHA,BLOC - Avondale,3545 N Kedzie Ave,Chicago,60618,Cook,Chicago-Naperville-Elgin,284000278
KANHA,EarthMed - Addison,852 S Westgate St,Addison,60101,DuPage,Chicago-Naperville-Elgin,280000005
KANHA,Revolution - Moline,4301 44th Ave,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000174
KANHA,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
KANHA,Spark'd - South Loop,2114 S Wabash Ave,Chicago,60616,Cook,Chicago-Naperville-Elgin,284000192
KANHA,Spark'd - Winthrop Harbor,935 Sheridan Rd,Winthrop Harbor,60096,Lake,Chicago-Naperville-Elgin,284000272
KANHA,Cookies - Bloomington,1006 Jc Pkwy,Bloomington,61705,McLean,Bloomington,284000321
KANHA,Mystic Greenz - Belleville,360 S Green Mount Rd,Belleville,62221,St. Clair,"St. Louis, MO",284000330
KANHA,Planet 13 - Waukegan,4000 Northpoint Blvd,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000162
Six Labs,Cloud9 - Edwardsville,2341 Plum St,Edwardsville,62025,Madison,"St. Louis, MO",284000304
Six Labs,Cloudhaven - South Beloit,1322 Gardner St.,South Beloit,61080,Winnebago,Rockford,284000166
Six Labs,High Profile - Metropolis,1801 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000314
Six Labs,Consume - Carbondale,201 E. Main Street,Carbondale,62901,Jackson,Carbondale-Marion,284000058
Six Labs,Consume - Marion,8195 Express Dr,Marion,62959,Marion,East Central IL Nonmetropolitan,280000001
Timeless Select,Curaleaf - Northbrook,755 Skokie Blvd.,Northbrook,60602,Cook,Chicago-Naperville-Elgin,284000090
Timeless Select,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Timeless Select,Zen Leaf - Lombard,783 Butterfield Rd.,Lombard,60148,DuPage,Chicago-Naperville-Elgin,284000101
Timeless Select,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
Timeless Select,Zen Leaf - St. Charles,3691 E. Main St.,Saint Charles,60174,Kane,Chicago-Naperville-Elgin,280000020
Curaleaf,Altius - Orland Hills,9101 159th St,Orland Hills,60487,Cook,Chicago-Naperville-Elgin,284000275
Curaleaf,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
Curaleaf,High Haven - Darien,8131 Cass Ave,Darien,60561,DuPage,Chicago-Naperville-Elgin,284000328
Curaleaf,High Haven - Normal,106 Mall Dr,Normal,61761,McLean,Bloomington,284000332
Curaleaf,High Profile - Metropolis,1801 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000314
Curaleaf,High Profile - Springfield,4211 Conestoga Dr,Springfield,62711,Sangamon,Springfield,284000178
Curaleaf,Ivy Hall - Damen,1720 N Damen Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000232
Curaleaf,Ivy Hall - Logan Square,3115 W Armitage Ave,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000184
Curaleaf,Ivy Hall - Peoria,3929 W. War Memorial Dr,Peoria,61615,Peoria,Peoria,284000230
Curaleaf,Lux Leaf - Matteson,5539 Miller Circle Dr,Matteson,60443,Cook,Chicago-Naperville-Elgin,284000296
Curaleaf,Planet 13 - Waukegan,4000 Northpoint Blvd,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000162
Curaleaf,SHARE - Springfield,3600 S 6th Street Rd,Springfield,62703,Sangamon,Springfield,284000179
Curaleaf,Sociale - Park Ridge,1036 Higgins Rd,Park Ridge,60068,Cook,Chicago-Naperville-Elgin,284000317
Curaleaf,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Curaleaf,Terrabis - Woodstock,601 S Eastwood Dr,Woodstock,60098,McHenry,Chicago-Naperville-Elgin,284000315
Curaleaf,Village - Godfrey,110 Homer M Adams Pkwy,Alton,62002,Madison,"St. Louis, MO",284000234
Curaleaf,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Curaleaf,Zen Leaf - Lombard,783 Butterfield Rd.,Lombard,60148,DuPage,Chicago-Naperville-Elgin,284000101
Curaleaf,Zen Leaf - Prospect Heights,1434 N Rand Rd.,Prospect Heights,60070,Cook,Chicago-Naperville-Elgin,284000081
Curaleaf,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
